fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Type,quality
7.9992,0.379962,0.060003,1.80009,0.077996,12.0006,48.99755,0.99615,3.370169,0.519948,9.90099,White,6
7.49925,0.609939,0.260013,1.900095,0.072996,24.0012,87.9956,0.99602,3.300165,0.529947,9.80098,White,5
6.49935,0.439956,0.470024,5.450273,0.013999,44.0022,136.99315,0.989741,3.130157,0.319968,13.0013,Red,8
7.79922,0.409959,0.680034,1.700085,0.466977,18.0009,68.99655,0.9972,3.080154,1.309869,9.30093,White,5
6.79932,0.259974,0.290015,16.950848,0.055997,48.0024,178.99105,0.9997,3.450173,0.39996,9.60096,Red,5
6.19938,0.249975,0.39002,1.300065,0.050997,42.0021,134.99325,0.990501,3.230162,0.39996,11.10111,Red,6
6.9993,0.119988,0.290015,10.300515,0.038998,41.00205,97.9951,0.99554,3.19016,0.379962,9.80098,Red,8
6.49935,0.219978,0.320016,2.20011,0.027999,36.0018,91.9954,0.990661,3.270164,0.589941,11.90119,Red,7
6.39936,0.209979,0.300015,5.60028,0.043998,43.00215,159.992,0.994801,3.60018,0.409959,10.60106,Red,6
7.09929,0.519948,0.030002,2.60013,0.075996,21.00105,91.9954,0.99735,3.500175,0.59994,9.80098,White,5
7.09929,0.189981,0.280014,3.60018,0.032998,16.0008,77.9961,0.992901,2.910146,0.779922,11.40114,Red,6
5.69943,0.249975,0.220011,9.80049,0.048998,50.0025,124.99375,0.99561,3.20016,0.449955,10.10101,Red,6
6.29937,0.239976,0.290015,1.60008,0.051997,48.0024,184.99075,0.993301,3.210161,0.49995,9.40094,Red,5
6.39936,0.239976,0.500025,11.60058,0.046998,60.003,210.98945,0.9965,3.180159,0.569943,9.30093,Red,5
8.19918,0.279972,0.60003,3.00015,0.103995,10.0005,21.9989,0.99818,3.39017,0.679932,10.60106,White,5
6.79932,0.279972,0.290015,11.900595,0.051997,51.00255,148.99255,0.99534,3.020151,0.579942,10.40104,Red,6
6.59934,0.219978,0.290015,14.40072,0.045998,39.00195,117.9941,0.99824,3.050153,0.49995,9.10091,Red,6
7.59924,0.289971,0.290015,4.40022,0.050997,26.0013,145.9927,0.993801,3.160158,0.389961,10.20102,Red,5
8.09919,0.329967,0.220011,5.20026,0.046998,24.0012,150.99245,0.99517,3.220161,0.469953,10.30103,Red,5
8.59914,0.469953,0.270014,2.300115,0.054997,14.0007,27.9986,0.99506,3.180159,0.79992,11.20112,White,5
6.19938,0.359964,0.240012,2.20011,0.094995,19.00095,41.9979,0.994501,3.570179,0.569943,11.70117,White,6
6.19938,0.319968,0.120006,4.80024,0.053997,6.0003,96.99515,0.994141,3.160158,0.49995,9.30093,Red,5
8.09919,0.309969,0.240012,1.60008,0.031998,10.0005,66.99665,0.992301,3.080154,0.469953,10.50105,Red,5
7.59924,0.19998,0.300015,14.20071,0.055997,53.00265,212.489375,0.9989,3.140157,0.459954,8.90089,Red,8
7.19928,0.339966,0.210011,2.500125,0.074996,41.00205,67.9966,0.99576,3.370169,0.539946,10.10101,White,6
8.19918,0.259974,0.330017,2.60013,0.052997,11.00055,70.99645,0.993921,2.890145,0.489951,9.50095,Red,5
7.49925,0.19998,0.470024,16.900845,0.051997,51.00255,187.9906,0.99934,3.090155,0.619938,9.30093,Red,5
6.79932,0.569943,0.290015,2.20011,0.039998,15.00075,76.99615,0.993701,3.320166,0.739926,10.20102,Red,5
7.09929,0.389961,0.79004,1.40007,0.19399,23.00115,89.9955,0.992021,3.170159,0.459954,10.50105,Red,6
6.79932,0.139986,0.180009,1.40007,0.046998,30.0015,89.9955,0.991541,3.270164,0.539946,11.20112,Red,6
6.89931,0.209979,0.330017,1.80009,0.033998,48.0024,135.9932,0.989801,3.250163,0.409959,12.60126,Red,7
6.09939,0.159984,0.290015,6.0003,0.029999,29.00145,143.9928,0.994641,3.680184,0.459954,10.70107,Red,6
7.69923,0.689931,0.490025,1.80009,0.114994,20.001,111.9944,0.9967,3.210161,0.709929,9.30093,White,5
6.09939,0.339966,0.250013,1.80009,0.083996,4.0002,27.9986,0.994541,3.360168,0.439956,10.10101,White,5
8.19918,0.914909,0.270014,2.100105,0.087996,7.00035,22.99885,0.9961,3.260163,0.469953,10.001,White,4
5.89941,0.49995,0.050003,2.60013,0.053997,36.0018,145.9927,0.994701,3.430172,0.49995,9.20092,Red,6
8.59914,0.19998,0.420021,1.500075,0.040998,35.00175,124.99375,0.992401,3.110156,0.489951,11.40114,Red,7
6.9993,0.689931,0.080004,1.80009,0.096995,22.0011,88.99555,0.9958,3.340167,0.539946,9.20092,White,6
8.79912,0.389961,0.340017,5.900295,0.054997,33.00165,127.9936,0.992601,2.950148,0.509949,11.80118,Red,6
8.69913,0.309969,0.210011,5.60028,0.038998,28.0014,66.99665,0.993181,2.960148,0.519948,11.0011,Red,4
9.39906,0.269973,0.530027,2.40012,0.073996,6.0003,17.9991,0.9961,3.20016,1.129887,12.0012,White,7
6.69933,0.279972,0.310016,7.40037,0.040998,7.00035,80.99595,0.992441,3.040152,0.469953,11.40114,Red,8
6.29937,0.409959,0.220011,7.300365,0.034998,23.00115,116.99415,0.991621,3.20016,0.389961,11.941194,Red,7
8.39916,0.359964,0.320016,2.20011,0.080996,32.0016,78.99605,0.9963,3.300165,0.719928,11.0011,White,6
6.9993,0.159984,0.250013,14.300715,0.043998,27.00135,148.99255,0.9979,2.910146,0.459954,9.20092,Red,6
6.69933,0.159984,0.320016,12.500625,0.034998,18.0009,155.9922,0.99656,2.880144,0.359964,9.0009,Red,6
8.9991,0.479952,0.320016,2.80014,0.083996,21.00105,121.9939,0.9983,3.320166,0.619938,9.40094,White,5
6.59934,0.279972,0.420021,8.20041,0.043998,60.003,195.9902,0.99552,3.140157,0.479952,9.40094,Red,5
7.79922,0.39996,0.260013,9.500475,0.058997,32.0016,177.9911,0.9954,3.040152,0.429957,10.90109,Red,6
5.79942,0.359964,0.500025,1.00005,0.126994,63.00315,177.9911,0.992021,3.100155,0.449955,9.70097,Red,5
7.89921,0.179982,0.370019,3.00015,0.060997,25.00125,177.9911,0.994901,3.220161,0.509949,10.001,Red,6
7.29927,0.349965,0.240012,2.0001,0.066997,28.0014,47.9976,0.99566,3.430172,0.539946,10.001,White,4
8.19918,0.329967,0.39002,2.500125,0.073996,29.00145,47.9976,0.99518,3.320166,0.879912,12.40124,White,7
6.9993,0.249975,0.290015,15.20076,0.046998,40.002,170.99145,0.9981,3.220161,0.449955,9.30093,Red,5
5.59944,0.319968,0.320016,8.300415,0.042998,32.0016,104.99475,0.992561,3.240162,0.469953,11.20112,Red,6
7.19928,0.49995,0.180009,2.100105,0.070996,12.0006,30.99845,0.99751,3.520176,0.719928,9.60096,White,6
8.79912,0.609939,0.19001,4.0002,0.093995,30.0015,68.99655,0.99777,3.220161,0.49995,10.001,White,6
5.89941,0.259974,0.210011,12.500625,0.033998,36.0018,151.9924,0.9971,3.280164,0.429957,9.50095,Red,6
6.39936,0.289971,0.210011,9.650483,0.040998,36.0018,118.99405,0.993241,2.99015,0.339966,10.934427,Red,6
6.59934,0.249975,0.300015,1.60008,0.045998,32.0016,133.9933,0.992901,3.420171,0.509949,10.10101,Red,7
7.29927,0.19998,0.260013,1.60008,0.039998,36.0018,122.99385,0.992281,3.340167,0.439956,10.80108,Red,6
6.69933,0.854915,0.020001,1.900095,0.063997,29.00145,37.9981,0.994621,3.300165,0.559944,10.751075,White,6
10.39896,0.549945,0.230012,2.700135,0.090995,18.0009,47.9976,0.9993,3.220161,0.639936,10.30103,White,6
7.19928,0.229977,0.380019,14.300715,0.057997,55.00275,193.9903,0.9978,3.090155,0.439956,9.0009,Red,6
6.49935,0.29997,0.320016,2.0001,0.043998,34.0017,89.9955,0.991751,3.370169,0.679932,11.0011,Red,7
6.59934,0.219978,0.580029,1.100055,0.132993,52.0026,135.9932,0.993101,3.100155,0.29997,9.10091,Red,5
7.59924,0.309969,0.230012,12.700635,0.053997,20.001,138.99305,0.99826,3.160158,0.49995,9.70097,Red,4
13.19868,0.459954,0.520026,2.20011,0.070996,12.0006,34.99825,1.0005,3.100155,0.559944,9.0009,White,6
11.9988,0.279972,0.490025,1.900095,0.073996,10.0005,20.99895,0.9975,2.980149,0.659934,9.90099,White,7
6.59934,0.159984,0.210011,6.700335,0.054997,43.00215,156.99215,0.993741,3.150158,0.519948,10.80108,Red,6
6.79932,0.639936,0,2.700135,0.122994,15.00075,32.99835,0.99528,3.440172,0.629937,11.30113,White,6
7.09929,0.319968,0.40002,1.500075,0.033998,13.00065,83.9958,0.994301,3.420171,0.59994,10.40104,Red,5
6.9993,0.229977,0.360018,13.00065,0.050997,72.0036,176.99115,0.9971,3.160158,0.489951,9.80098,Red,5
6.89931,0.379962,0.250013,9.80049,0.039998,28.0014,190.99045,0.997,3.280164,0.609939,9.20092,Red,5
8.89911,0.379962,0.40002,2.20011,0.067997,12.0006,27.9986,0.994761,3.270164,0.749925,12.60126,White,7
5.9994,0.19998,0.240012,1.80009,0.029999,30.0015,104.99475,0.990801,3.310166,0.469953,11.50115,Red,6
6.39936,0.329967,0.240012,9.80049,0.040998,29.00145,108.99455,0.9955,3.290165,0.469953,10.10101,Red,6
6.59934,0.379962,0.180009,1.20006,0.041998,20.001,83.9958,0.992601,3.220161,0.449955,10.10101,Red,4
7.39926,0.229977,0.250013,1.40007,0.048998,43.00215,140.99295,0.993301,3.420171,0.539946,10.20102,Red,7
8.19918,0.309969,0.40002,2.20011,0.057997,6.0003,9.9995,0.99526,3.310166,0.679932,11.20112,White,7
6.19938,0.369963,0.240012,6.100305,0.031998,19.00095,85.9957,0.989241,3.040152,0.259974,13.40134,Red,8
6.89931,0.339966,0.360018,1.40007,0.031998,13.00065,144.99275,0.992041,3.070154,0.519948,9.80098,Red,5
7.19928,0.339966,0.320016,2.500125,0.089996,43.00215,112.99435,0.9965,3.320166,0.789921,11.10111,White,5
6.59934,0.319968,0.240012,1.300065,0.059997,42.502125,203.9898,0.99502,3.59018,0.509949,9.20092,Red,5
5.9994,0.279972,0.240012,17.80089,0.046998,42.0021,110.99445,0.99886,3.100155,0.449955,8.90089,Red,6
7.49925,1.114889,0.100005,3.100155,0.085996,5.00025,11.9994,0.9957,3.540177,0.59994,11.20112,White,4
5.79942,0.229977,0.310016,4.500225,0.045998,42.0021,123.9938,0.993141,3.310166,0.639936,10.80108,Red,6
7.69923,0.639936,0.210011,2.20011,0.076996,32.0016,132.99335,0.9955,3.270164,0.449955,9.90099,White,5
8.29917,0.329967,0.420021,2.300115,0.069997,9.00045,19.999,0.994161,3.380169,0.769923,12.70127,White,7
6.89931,0.239976,0.40002,15.40077,0.051997,81.00405,197.9901,0.9985,3.20016,0.689931,9.40094,Red,5
7.69923,0.349965,0.460023,11.80059,0.087996,61.00305,182.99085,0.99776,2.860143,0.469953,9.0009,Red,5
7.39926,0.29997,0.220011,1.40007,0.045998,16.0008,134.99325,0.992701,3.080154,0.769923,10.40104,Red,7
6.79932,0.329967,0.440022,7.00035,0.049998,29.00145,154.99225,0.9954,3.140157,0.419958,9.50095,Red,5
5.9994,0.239976,0.410021,1.300065,0.035998,42.0021,117.9941,0.990081,3.040152,0.639936,11.734507,Red,6
7.49925,0.419958,0.20001,1.40007,0.059997,15.00075,167.9916,0.994301,3.060153,0.39996,9.40094,Red,6
5.29947,0.29997,0.160008,4.20021,0.028999,37.00185,99.995,0.990401,3.300165,0.359964,11.80118,Red,8
5.69943,0.209979,0.240012,2.300115,0.046998,60.003,188.99055,0.994901,3.650183,0.719928,10.10101,Red,6
5.9994,0.49995,0.040002,2.20011,0.091995,13.00065,25.9987,0.99637,3.460173,0.469953,10.001,White,5
7.59924,0.309969,0.490025,13.40067,0.061997,50.0025,190.99045,0.9988,3.220161,0.529947,9.0009,Red,4
6.39936,0.239976,0.320016,14.900745,0.046998,54.0027,161.9919,0.9967,3.280164,0.49995,10.20102,Red,6
5.89941,0.329967,0.320016,8.100405,0.037998,9.00045,33.9983,0.991001,3.220161,0.359964,12.70127,Red,7
5.9994,0.319968,0.460023,1.500075,0.049998,56.0028,188.99055,0.992981,3.240162,0.489951,9.60096,Red,5
5.79942,0.249975,0.240012,13.300665,0.043998,41.00205,136.99315,0.9971,3.340167,0.419958,9.50095,Red,5
6.09939,0.219978,0.460023,1.80009,0.159992,34.0017,73.9963,0.988301,3.19016,0.329967,13.40134,Red,6
8.09919,0.379962,0.480024,1.80009,0.156992,5.00025,16.99915,0.9975,3.300165,1.049895,9.40094,White,5
8.89911,0.129987,0.490025,1.00005,0.027999,6.0003,23.9988,0.992501,2.910146,0.319968,9.90099,Red,5
12.49875,0.279972,0.540027,2.300115,0.081996,12.0006,28.99855,0.9996,3.110156,1.359864,9.80098,White,7
8.29917,0.559944,0.220011,2.40012,0.081996,10.0005,85.9957,0.9982,3.370169,0.619938,9.50095,White,5
7.39926,0.239976,0.420021,14.0007,0.065997,48.0024,197.9901,0.9978,2.890145,0.419958,8.90089,Red,6
5.29947,0.319968,0.230012,9.650483,0.025999,26.0013,118.99405,0.991581,3.180159,0.529947,12.20122,Red,6
6.69933,0.109989,0.340017,8.80044,0.042998,41.00205,112.99435,0.9961,3.420171,0.39996,9.30093,Red,7
5.9994,0.419958,0.410021,12.40062,0.031998,50.0025,178.99105,0.99612,3.140157,0.59994,9.70097,Red,5
5.59944,0.189981,0.260013,1.40007,0.029999,12.0006,75.9962,0.990401,3.250163,0.369963,10.90109,Red,7
6.59934,0.189981,0.280014,11.80059,0.041998,54.0027,136.99315,0.994821,3.180159,0.369963,10.80108,Red,6
9.29907,0.389961,0.440022,2.100105,0.106995,34.0017,124.99375,0.9977,3.140157,1.219878,9.50095,White,5
7.09929,0.179982,0.320016,12.20061,0.047998,36.0018,124.99375,0.9966,2.920146,0.539946,9.40094,Red,6
5.69943,0.244976,0.330017,1.100055,0.048998,28.0014,149.9925,0.992601,3.130157,0.419958,9.30093,Red,5
6.59934,0.569943,0.020001,2.100105,0.114994,6.0003,15.9992,0.99644,3.380169,0.689931,9.50095,White,5
7.19928,0.319968,0.40002,8.700435,0.037998,45.00225,153.9923,0.99558,3.20016,0.469953,10.40104,Red,6
8.09919,0.309969,0.360018,8.20041,0.027999,29.00145,141.9929,0.992401,3.010151,0.339966,13.0013,Red,7
6.49935,0.259974,0.240012,10.80054,0.041998,47.00235,129.9935,0.9959,3.080154,0.39996,10.10101,Red,6
6.79932,0.269973,0.300015,13.00065,0.046998,69.00345,159.992,0.99695,3.160158,0.49995,9.60096,Red,6
6.9993,0.429957,0.020001,1.900095,0.079996,15.00075,27.9986,0.994821,3.350168,0.809919,10.60106,White,6
7.79922,0.489951,0.490025,7.00035,0.042998,29.00145,148.99255,0.9951,3.210161,0.329967,10.001,Red,5
5.59944,0.239976,0.340017,2.0001,0.040998,14.0007,72.99635,0.989711,3.040152,0.449955,11.60116,Red,7
6.09939,0.359964,0.580029,15.00075,0.043998,42.0021,114.99425,0.9977,3.150158,0.509949,9.0009,Red,5
5.9994,0.259974,0.500025,2.20011,0.047998,59.00295,152.99235,0.992701,3.080154,0.609939,9.80098,Red,5
5.49945,0.159984,0.260013,1.500075,0.031998,35.00175,99.995,0.990661,3.430172,0.769923,12.0012,Red,6
6.79932,0.229977,0.330017,1.900095,0.046998,20.001,100.99495,0.991301,3.100155,0.459954,11.10111,Red,6
13.29867,0.339966,0.520026,3.20016,0.093995,17.00085,52.99735,1.0013,3.050153,0.809919,9.50095,White,6
6.39936,0.239976,0.290015,11.40057,0.050997,32.0016,165.9917,0.9967,3.310166,0.449955,9.50095,Red,5
5.89941,0.359964,0.040002,5.700285,0.045998,21.00105,86.99565,0.993301,3.220161,0.509949,10.20102,Red,5
8.89911,0.39996,0.320016,5.60028,0.086996,10.0005,46.99765,0.999,3.380169,0.769923,10.50105,White,7
7.19928,0.159984,0.320016,0.80004,0.039998,50.0025,120.99395,0.992101,3.270164,0.329967,10.001,Red,6
11.49885,0.539946,0.710036,4.40022,0.123994,6.0003,14.99925,0.9983,3.010151,0.829917,11.80118,White,7
5.79942,0.29997,0.090005,6.300315,0.041998,36.0018,137.9931,0.993721,3.150158,0.479952,9.70097,Red,5
8.79912,0.229977,0.350018,10.700535,0.039998,26.0013,182.99085,0.9983,2.930147,0.489951,9.10091,Red,6
7.19928,0.209979,0.290015,3.100155,0.043998,39.00195,121.9939,0.991331,3.00015,0.59994,11.30113,Red,6
5.39946,0.529947,0.160008,2.700135,0.035998,34.0017,127.9936,0.988461,3.20016,0.529947,13.20132,Red,8
6.69933,0.219978,0.220011,1.20006,0.037998,5.00025,123.9938,0.990881,3.100155,0.369963,11.20112,Red,4
7.69923,0.259974,0.300015,1.700085,0.058997,20.001,37.9981,0.994801,3.290165,0.469953,10.80108,White,6
6.79932,0.289971,0.500025,13.300665,0.052997,48.0024,193.9903,0.9973,3.090155,0.449955,9.40094,Red,5
6.39936,0.289971,0.570029,1.00005,0.059997,15.00075,119.994,0.992301,3.060153,0.409959,9.50095,Red,5
7.29927,0.319968,0.340017,6.60033,0.031998,24.0012,111.9944,0.99495,3.220161,0.459954,9.80098,Red,6
6.59934,0.659934,0,3.00015,0.114994,21.00105,30.99845,0.99619,3.450173,0.629937,10.30103,White,5
8.09919,0.239976,0.260013,11.00055,0.042998,41.00205,210.98945,0.99666,3.110156,0.489951,10.001,Red,6
6.79932,0.339966,0.690035,1.300065,0.057997,12.0006,170.99145,0.993001,3.060153,0.469953,9.70097,Red,5
6.39936,0.409959,0.010001,6.100305,0.047998,20.001,69.9965,0.993521,3.19016,0.419958,10.001,Red,5
9.39906,0.409959,0.480024,4.60023,0.071996,10.0005,19.999,0.9972,3.340167,0.789921,12.20122,White,7
8.29917,0.609939,0.300015,2.100105,0.083996,11.00055,49.9975,0.9971,3.40017,0.609939,10.20102,White,6
7.29927,0.29997,0.220011,6.40032,0.055997,44.0022,167.9916,0.994601,3.130157,0.349965,10.10101,Red,6
7.39926,0.289971,0.280014,10.20051,0.031998,43.00215,137.9931,0.995,3.100155,0.469953,10.60106,Red,6
6.39936,0.169983,0.270014,1.500075,0.036998,20.001,97.9951,0.991501,3.460173,0.419958,11.0011,Red,7
7.89921,0.579942,0.230012,2.300115,0.075996,23.00115,93.9953,0.99676,3.210161,0.579942,9.50095,White,6
7.19928,0.209979,0.340017,11.900595,0.042998,37.00185,212.98935,0.9961,3.090155,0.49995,9.60096,Red,6
6.39936,0.149985,0.310016,1.100055,0.043998,25.00125,95.9952,0.993101,3.540177,0.509949,10.30103,Red,6
5.89941,0.169983,0.290015,3.100155,0.029999,32.0016,122.99385,0.989031,3.410171,0.329967,13.70137,Red,7
6.79932,0.19998,0.270014,1.20006,0.033998,19.00095,67.9966,0.990101,3.140157,0.369963,11.70117,Red,4
5.9994,0.159984,0.360018,1.60008,0.041998,13.00065,60.99695,0.991331,3.220161,0.539946,10.80108,Red,6
6.39936,0.139986,0.280014,7.900395,0.056997,21.00105,81.9959,0.994151,3.260163,0.359964,10.001,Red,6
5.79942,0.269973,0.220011,12.700635,0.057997,42.0021,205.9897,0.994501,3.320166,0.379962,12.30123,Red,6
6.59934,0.429957,0.240012,11.900595,0.039998,54.0027,158.99205,0.99612,3.140157,0.539946,9.80098,Red,6
6.79932,0.179982,0.320016,7.20036,0.046998,17.00085,108.99455,0.994881,3.420171,0.439956,10.40104,Red,6
5.69943,0.39996,0.350018,5.100255,0.025999,17.00085,112.99435,0.990421,3.180159,0.669933,12.40124,Red,6
4.69953,0.669933,0.090005,1.00005,0.019999,5.00025,8.99955,0.987121,3.300165,0.339966,13.60136,Red,5
5.9994,0.129987,0.360018,1.60008,0.051997,23.00115,71.9964,0.989641,3.100155,0.49995,11.50115,Red,7
6.79932,0.239976,0.290015,2.0001,0.043998,15.00075,95.9952,0.992221,3.230162,0.639936,10.40104,Red,8
11.29887,0.359964,0.660033,2.40012,0.122994,3.00015,7.9996,0.99632,3.20016,0.529947,11.90119,White,6
6.39936,0.179982,0.480024,4.0002,0.185991,64.0032,149.9925,0.994401,3.060153,0.39996,9.30093,Red,5
7.79922,0.319968,0.330017,10.40052,0.030998,47.00235,193.9903,0.99682,3.070154,0.579942,9.60096,Red,6
6.39936,0.689931,0.090005,7.60038,0.043998,34.0017,143.9928,0.994701,3.260163,0.379962,10.10101,Red,6
8.59914,0.359964,0.260013,11.100555,0.029999,43.502175,170.99145,0.994701,3.030152,0.489951,12.0012,Red,5
6.19938,0.249975,0.250013,1.40007,0.029999,35.00175,104.99475,0.991101,3.300165,0.439956,11.10111,Red,7
7.39926,0.179982,0.420021,2.100105,0.035998,33.00165,186.99065,0.993701,3.40017,0.409959,10.60106,Red,7
6.19938,0.279972,0.330017,1.700085,0.028999,24.0012,110.99445,0.989901,3.240162,0.49995,12.10121,Red,6
7.29927,0.549945,0.010001,1.80009,0.092995,9.00045,14.99925,0.99504,3.350168,0.579942,11.0011,White,7
6.59934,0.359964,0.290015,1.60008,0.020999,24.0012,84.99575,0.989551,3.410171,0.609939,12.40124,Red,9
7.29927,0.979902,0.050003,2.100105,0.060997,20.001,48.99755,0.99695,3.310166,0.549945,9.70097,White,3
6.89931,0.449955,0.110006,2.40012,0.042998,6.0003,11.9994,0.993441,3.300165,0.649935,11.40114,White,6
5.9994,0.219978,0.250013,11.100555,0.055997,112.0056,176.99115,0.996,3.080154,0.359964,,Red,6
6.39936,0.219978,0.300015,11.20056,0.045998,53.00265,148.99255,0.994691,3.210161,0.339966,10.80108,Red,5
11.39886,0.624938,0.660033,6.20031,0.087996,6.0003,23.9988,0.9987,3.110156,0.989901,13.30133,White,6
6.19938,0.209979,0.270014,1.700085,0.037998,41.00205,149.9925,0.993201,3.490175,0.709929,10.50105,Red,7
8.09919,0.29997,0.490025,8.100405,0.036998,26.0013,173.9913,0.994201,3.100155,0.29997,11.20112,Red,7
8.79912,0.549945,0.040002,2.20011,0.118994,14.0007,55.9972,0.9961,3.210161,0.59994,10.90109,White,6
6.19938,0.19998,0.260013,1.100055,0.046998,42.0021,118.99405,0.991481,3.480174,0.59994,11.0011,Red,7
6.89931,0.369963,0.230012,9.500475,0.056997,54.0027,165.9917,0.99558,3.230162,0.419958,10.001,Red,5
7.39926,0.249975,0.360018,2.050103,0.049998,31.00155,99.995,0.991901,3.19016,0.439956,10.80108,Red,6
6.79932,0.219978,0.310016,6.300315,0.034998,33.00165,169.9915,0.991701,3.240162,0.659934,12.60126,Red,6
7.9992,0.269973,0.330017,1.20006,0.049998,41.00205,102.99485,0.989921,3.00015,0.449955,12.40124,Red,6
7.9992,0.239976,0.300015,17.450873,0.055997,43.00215,183.9908,0.9996,3.050153,0.49995,9.20092,Red,6
6.9993,0.19998,0.340017,2.100105,0.048998,12.0006,135.9932,0.992101,3.250163,0.459954,11.60116,Red,7
7.69923,0.774923,0.420021,1.900095,0.091995,8.0004,85.9957,0.9958,3.230162,0.589941,9.50095,White,5
7.9992,0.769923,0.320016,2.100105,0.078996,16.0008,73.9963,0.99646,3.270164,0.49995,9.80098,White,6
7.09929,0.249975,0.280014,1.20006,0.039998,31.00155,110.99445,0.991641,3.180159,0.529947,11.10111,Red,5
6.9993,0.189981,0.230012,5.700285,0.122994,27.00135,103.9948,0.9953,3.040152,0.539946,9.40094,Red,6
6.19938,0.19998,0.310016,1.00005,0.030998,22.0011,72.99635,0.990251,3.240162,0.519948,11.30113,Red,6
10.59894,0.479952,0.640032,2.20011,0.110994,6.0003,19.999,0.9969,3.260163,0.659934,11.70117,White,6
8.19918,0.679932,0.300015,2.100105,0.046998,17.00085,137.9931,0.994901,3.220161,0.709929,10.80108,Red,4
7.19928,0.439956,0.280014,3.40017,0.047998,22.0011,111.9944,0.991781,3.210161,0.369963,11.30113,Red,7
6.89931,0.559944,0.030002,1.500075,0.085996,36.0018,45.9977,0.99512,3.530177,0.569943,10.60106,White,5
6.19938,0.229977,0.360018,17.20086,0.038998,37.00185,129.9935,0.99936,3.230162,0.429957,8.80088,Red,6
6.39936,0.339966,0.100005,1.100055,0.047998,19.00095,83.9958,0.992601,3.210161,0.379962,9.80098,Red,5
7.29927,0.249975,0.39002,6.40032,0.033998,8.0004,83.9958,0.994101,3.180159,0.459954,11.50115,Red,5
6.9993,0.459954,0.20001,16.700835,0.045998,50.0025,183.9908,0.99888,3.080154,0.559944,9.40094,Red,5
6.89931,0.139986,0.380019,1.00005,0.040998,22.0011,80.99595,0.990331,3.030152,0.539946,11.40114,Red,6
7.59924,0.289971,0.260013,6.500325,0.041998,32.0016,159.992,0.994301,3.140157,0.469953,10.70107,Red,5
6.39936,0.349965,0.20001,5.700285,0.033998,18.0009,116.99415,0.994301,3.330167,0.429957,10.10101,Red,5
6.79932,0.159984,0.360018,1.300065,0.033998,32.0016,97.9951,0.990481,3.020151,0.579942,11.30113,Red,6
7.09929,0.289971,0.490025,1.20006,0.030998,32.0016,98.99505,0.989201,3.070154,0.329967,12.20122,Red,6
